OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume
2026-01-01T12:00:00.000Z,146.34000000,146.35000000,145.12000000,145.20000000,1062.77000000,2026-01-01T12:59:59.999Z,154618.46542000,1739,565.28400000,82185.39421000
2026-01-01T13:00:00.000Z,145.20000000,145.80000000,145.10000000,145.47000000,1201.64100000,2026-01-01T13:59:59.999Z,174693.10271000,1926,509.02200000,74026.11004000
2026-01-01T14:00:00.000Z,145.47000000,145.92000000,145.18000000,145.62000000,1734.61500000,2026-01-01T14:59:59.999Z,252391.99366000,2393,1223.30200000,177975.36746000
2026-01-01T15:00:00.000Z,145.65000000,147.00000000,145.31000000,146.51000000,2266.60300000,2026-01-01T15:59:59.999Z,331273.48043000,4176,1401.70900000,204915.34667000
2026-01-01T16:00:00.000Z,146.51000000,146.97000000,146.23000000,146.76000000,1567.03100000,2026-01-01T16:59:59.999Z,229598.24948000,3090,843.32500000,123559.49780000
2026-01-01T17:00:00.000Z,146.77000000,147.97000000,146.66000000,147.38000000,2389.21100000,2026-01-01T17:59:59.999Z,351951.54888000,4131,1335.22800000,196738.44455000
2026-01-01T18:00:00.000Z,147.39000000,148.02000000,147.26000000,147.65000000,2534.51400000,2026-01-01T18:59:59.999Z,374167.05408000,2761,1579.40600000,233226.96050000
2026-01-01T19:00:00.000Z,147.66000000,148.71000000,147.50000000,148.64000000,1195.45200000,2026-01-01T19:59:59.999Z,177230.61384000,2585,656.50300000,97343.76451000
2026-01-01T20:00:00.000Z,148.64000000,149.05000000,147.40000000,147.49000000,2117.84200000,2026-01-01T20:59:59.999Z,314008.87961000,3485,1141.67100000,169251.78045000
2026-01-01T21:00:00.000Z,147.50000000,148.15000000,147.34000000,148.14000000,585.19400000,2026-01-01T21:59:59.999Z,86452.57033000,1340,359.42200000,53091.82222000
2026-01-01T22:00:00.000Z,148.15000000,149.39000000,148.15000000,149.32000000,2209.99400000,2026-01-01T22:59:59.999Z,328753.84298000,2346,843.12700000,125443.13517000
2026-01-01T23:00:00.000Z,149.34000000,149.59000000,148.71000000,148.93000000,2113.14000000,2026-01-01T23:59:59.999Z,315458.33680000,2875,942.70000000,140756.25084000
2026-01-02T00:00:00.000Z,148.93000000,149.42000000,148.50000000,149.35000000,2888.89700000,2026-01-02T00:59:59.999Z,430551.84424000,3223,1453.70300000,216578.76863000
2026-01-02T01:00:00.000Z,149.35000000,149.75000000,148.39000000,148.75000000,1976.83900000,2026-01-02T01:59:59.999Z,294811.14677000,2098,1203.40100000,179627.59945000
2026-01-02T02:00:00.000Z,148.75000000,149.40000000,147.89000000,149.12000000,2882.26900000,2026-01-02T02:59:59.999Z,428022.69769000,3034,2021.28100000,300182.59186000
2026-01-02T03:00:00.000Z,149.13000000,151.31000000,149.01000000,150.84000000,3598.23300000,2026-01-02T03:59:59.999Z,540978.44755000,6245,2077.96100000,312222.86809000
2026-01-02T04:00:00.000Z,150.85000000,151.17000000,150.13000000,150.68000000,1908.37500000,2026-01-02T04:59:59.999Z,287651.71547000,3369,629.71200000,94970.51340000
2026-01-02T05:00:00.000Z,150.67000000,150.82000000,149.62000000,150.33000000,2580.98500000,2026-01-02T05:59:59.999Z,387773.30866000,2475,649.78500000,97591.77456000
2026-01-02T06:00:00.000Z,150.33000000,151.17000000,150.31000000,150.55000000,1857.35700000,2026-01-02T06:59:59.999Z,279888.19035000,2793,1102.83700000,166208.11160000
2026-01-02T07:00:00.000Z,150.55000000,150.68000000,149.29000000,149.61000000,2523.13600000,2026-01-02T07:59:59.999Z,378105.42577000,3151,1414.11400000,211909.11307000
2026-01-02T08:00:00.000Z,149.60000000,150.67000000,149.56000000,150.40000000,3079.56900000,2026-01-02T08:59:59.999Z,462498.34445000,3282,1889.72500000,283891.06859000
2026-01-02T09:00:00.000Z,150.39000000,153.00000000,150.24000000,152.05000000,5793.69600000,2026-01-02T09:59:59.999Z,877791.75779000,7476,3409.45900000,516551.98374000
2026-01-02T10:00:00.000Z,152.06000000,153.14000000,151.78000000,151.80000000,4060.86900000,2026-01-02T10:59:59.999Z,618620.66618000,5336,2156.28300000,328496.84852000
2026-01-02T11:00:00.000Z,151.79000000,151.86000000,150.20000000,150.74000000,6467.00500000,2026-01-02T11:59:59.999Z,977116.94857000,5192,3645.42300000,550919.31108000
2026-01-02T12:00:00.000Z,150.73000000,152.42000000,150.44000000,151.83000000,3922.78100000,2026-01-02T12:59:59.999Z,594278.75310000,3824,1895.29000000,287624.27467000
2026-01-02T13:00:00.000Z,151.84000000,152.46000000,151.55000000,152.01000000,1671.73800000,2026-01-02T13:59:59.999Z,254322.76080000,2455,700.84800000,106624.16924000
2026-01-02T14:00:00.000Z,152.00000000,154.11000000,149.94000000,153.11000000,10412.22100000,2026-01-02T14:59:59.999Z,1583739.25517000,14982,5983.65000000,910879.53360000
