OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume
2023-07-07T00:00:00.000Z,29895.42000000,30449.00000000,29701.02000000,30344.70000000,34070.53895000,2023-07-07T23:59:59.999Z,1027461795.23320910,912948,14875.86309000,448638761.38389170
2023-07-08T00:00:00.000Z,30344.70000000,30386.81000000,30044.47000000,30284.63000000,13094.59042000,2023-07-08T23:59:59.999Z,395759717.57242780,480214,5990.91468000,181083431.19993060
2023-07-09T00:00:00.000Z,30284.63000000,30445.52000000,30061.12000000,30160.71000000,15388.50196000,2023-07-09T23:59:59.999Z,465781514.25894760,473168,7017.35093000,212433521.88972890
2023-07-10T00:00:00.000Z,30160.71000000,31045.78000000,29950.00000000,30411.57000000,41262.87652000,2023-07-10T23:59:59.999Z,1254289037.74207280,896853,19574.23470000,595390893.14500850
2023-07-11T00:00:00.000Z,30411.57000000,30813.63000000,30300.00000000,30622.10000000,28476.83311000,2023-07-11T23:59:59.999Z,868966244.24126920,691213,13670.16079000,417204801.16296210
2023-07-12T00:00:00.000Z,30622.10000000,30983.25000000,30210.00000000,30380.00000000,38108.99669000,2023-07-12T23:59:59.999Z,1166497472.43317290,784195,18251.27965000,558742524.93122870
2023-07-13T00:00:00.000Z,30380.00000000,31804.20000000,30251.00000000,31454.23000000,70772.51836000,2023-07-13T23:59:59.999Z,2194927210.22441580,1301632,36084.84178000,1119542855.15131710
2023-07-14T00:00:00.000Z,31454.23000000,31630.00000000,29900.00000000,30312.01000000,60749.48424000,2023-07-14T23:59:59.999Z,1869443273.74762430,1274387,28513.77996000,877642037.82244150
2023-07-15T00:00:00.000Z,30312.00000000,30390.90000000,30200.00000000,30289.52000000,14118.55329000,2023-07-15T23:59:59.999Z,427921094.30217830,488354,6430.54981000,194912673.91192170
2023-07-16T00:00:00.000Z,30289.52000000,30441.46000000,30064.29000000,30231.99000000,15760.12810000,2023-07-16T23:59:59.999Z,477189328.00729370,494225,7322.44372000,221713710.22324300
2023-07-17T00:00:00.000Z,30232.00000000,30336.96000000,29659.20000000,30138.00000000,30882.76839000,2023-07-17T23:59:59.999Z,929647644.24334300,816466,14352.21893000,432105955.45477030
2023-07-18T00:00:00.000Z,30138.01000000,30239.78000000,29512.00000000,29859.13000000,30003.86010000,2023-07-18T23:59:59.999Z,897157095.47741110,754775,13771.19621000,411748868.06291270
2023-07-19T00:00:00.000Z,29859.14000000,30189.09000000,29761.96000000,29909.21000000,25657.36137000,2023-07-19T23:59:59.999Z,769254865.28511510,617415,12260.98321000,367624217.91743550
2023-07-20T00:00:00.000Z,29909.21000000,30417.46000000,29570.96000000,29800.00000000,37540.68193000,2023-07-20T23:59:59.999Z,1125950643.71164950,749723,18061.33493000,541742405.52049780
2023-07-21T00:00:00.000Z,29800.00000000,30061.70000000,29726.34000000,29901.72000000,23881.40865000,2023-07-21T23:59:59.999Z,713123417.76121390,555611,11566.38840000,345404092.64590830
2023-07-22T00:00:00.000Z,29901.72000000,29999.00000000,29625.10000000,29794.00000000,14660.40467000,2023-07-22T23:59:59.999Z,437785700.33961020,423988,6725.50525000,200848375.44856950
2023-07-23T00:00:00.000Z,29793.99000000,30350.00000000,29730.00000000,30083.75000000,18292.78637000,2023-07-23T23:59:59.999Z,548940321.09158660,519434,8889.35695000,266761143.41169810
2023-07-24T00:00:00.000Z,30083.75000000,30099.58000000,28861.90000000,29176.50000000,39628.99691000,2023-07-24T23:59:59.999Z,1162562413.81901540,869107,18047.66786000,529388757.49158140
2023-07-25T00:00:00.000Z,29176.50000000,29376.00000000,29047.65000000,29228.91000000,21565.74780000,2023-07-25T23:59:59.999Z,629531351.11456640,533797,10257.29455000,299466722.19760850
2023-07-26T00:00:00.000Z,29228.91000000,29690.00000000,29096.94000000,29351.96000000,33931.63366000,2023-07-26T23:59:59.999Z,995569172.13968360,750401,15987.94266000,469155943.83416000
2023-07-27T00:00:00.000Z,29351.95000000,29567.49000000,29083.85000000,29222.78000000,22476.47626000,2023-07-27T23:59:59.999Z,659594157.34435760,583045,10384.95749000,304728875.73123620
2023-07-28T00:00:00.000Z,29222.78000000,29542.22000000,29123.12000000,29314.14000000,23993.61627000,2023-07-28T23:59:59.999Z,702705076.83786600,543177,11422.36141000,334588917.08832910
2023-07-29T00:00:00.000Z,29314.14000000,29406.92000000,29256.18000000,29352.90000000,10851.36844000,2023-07-29T23:59:59.999Z,318276733.87664310,339750,5443.09222000,159659088.16467640
2023-07-30T00:00:00.000Z,29352.90000000,29449.00000000,29033.24000000,29281.09000000,15706.97441000,2023-07-30T23:59:59.999Z,459830379.65098240,454846,7720.41654000,226012721.37053510
2023-07-31T00:00:00.000Z,29281.09000000,29530.00000000,29101.80000000,29232.25000000,22605.48964000,2023-07-31T23:59:59.999Z,663025204.20723460,563115,11029.22580000,323482162.29208640
2023-08-01T00:00:00.000Z,29232.26000000,29739.25000000,28585.70000000,29705.99000000,44719.65162000,2023-08-01T23:59:59.999Z,1299160215.07792410,900141,21831.75056000,634595648.94353090
2023-08-02T00:00:00.000Z,29705.99000000,30047.50000000,28927.50000000,29186.01000000,48181.65141000,2023-08-02T23:59:59.999Z,1419729744.64975190,945158,22953.81440000,676256840.27505930
2023-08-03T00:00:00.000Z,29186.00000000,29433.33000000,28968.00000000,29193.64000000,26476.91994000,2023-08-03T23:59:59.999Z,773302705.49476290,651970,12901.09228000,376856740.48839370
2023-08-04T00:00:00.000Z,29193.65000000,29333.08000000,28807.54000000,29113.99000000,23551.95217000,2023-08-04T23:59:59.999Z,686643453.39309040,544850,10539.62903000,307284659.32142800
2023-08-05T00:00:00.000Z,29114.00000000,29152.23000000,28978.64000000,29072.13000000,11645.52018000,2023-08-05T23:59:59.999Z,338478560.12182470,331924,5491.49620000,159611625.16587780
2023-08-06T00:00:00.000Z,29072.13000000,29205.09000000,28991.88000000,29088.42000000,13178.19720000,2023-08-06T23:59:59.999Z,383209498.87775050,338654,6471.24487000,188192943.69621700
2023-08-07T00:00:00.000Z,29088.43000000,29276.78000000,28701.03000000,29211.06000000,30966.87746000,2023-08-07T23:59:59.999Z,899492595.68127170,671438,15375.49318000,446702609.56457520
2023-08-08T00:00:00.000Z,29211.06000000,30244.00000000,29146.45000000,29770.42000000,45700.53392000,2023-08-08T23:59:59.999Z,1352934531.66596730,877168,24189.62133000,716161501.57303640
2023-08-09T00:00:00.000Z,29770.41000000,30160.00000000,29376.67000000,29581.99000000,38003.88725000,2023-08-09T23:59:59.999Z,1130396850.09741150,750252,18700.85778000,556446376.25178500
2023-08-10T00:00:00.000Z,29581.99000000,29738.00000000,29320.20000000,29455.75000000,23463.45373000,2023-08-10T23:59:59.999Z,692863472.08772490,513691,11204.06553000,330886650.20038180
2023-08-11T00:00:00.000Z,29455.76000000,29564.52000000,29252.45000000,29426.03000000,20637.04430000,2023-08-11T23:59:59.999Z,607176051.30153670,437828,9803.94004000,288451712.10020850
2023-08-12T00:00:00.000Z,29426.02000000,29481.35000000,29381.56000000,29430.17000000,8971.48068000,2023-08-12T23:59:59.999Z,263949405.54340290,310852,4181.99127000,123039182.15878990
2023-08-13T00:00:00.000Z,29430.18000000,29474.65000000,29272.32000000,29303.84000000,11101.70947000,2023-08-13T23:59:59.999Z,326264625.22968240,341726,5257.07008000,154501729.24734910
2023-08-14T00:00:00.000Z,29303.85000000,29695.32000000,29102.45000000,29430.93000000,31443.11532000,2023-08-14T23:59:59.999Z,924613476.68179900,671592,15036.11048000,442247506.16738440
2023-08-15T00:00:00.000Z,29430.92000000,29499.26000000,29059.60000000,29200.00000000,27503.87691000,2023-08-15T23:59:59.999Z,806683957.31001560,591162,12751.63951000,374046205.25905360
2023-08-16T00:00:00.000Z,29200.01000000,29259.85000000,28723.08000000,28730.51000000,32996.69854000,2023-08-16T23:59:59.999Z,959870747.00631420,768028,14761.86053000,429510396.42982370
2023-08-17T00:00:00.000Z,28730.51000000,28783.48000000,25166.00000000,26623.41000000,100271.54033000,2023-08-17T23:59:59.999Z,2755821274.34060490,1976577,47495.99471000,1302553963.31062280
2023-08-18T00:00:00.000Z,26623.41000000,26832.60000000,25619.00000000,26054.00000000,69790.65711000,2023-08-18T23:59:59.999Z,1834219523.69940400,1293122,33522.24573000,881095856.19440350
2023-08-19T00:00:00.000Z,26054.00000000,26281.00000000,25801.09000000,26100.01000000,26160.75343000,2023-08-19T23:59:59.999Z,680623880.82475540,615764,12952.29598000,337010159.81151820
2023-08-20T00:00:00.000Z,26100.01000000,26299.00000000,25971.05000000,26189.99000000,19056.91209000,2023-08-20T23:59:59.999Z,497880752.23011580,451543,9909.12930000,258890029.08250630
2023-08-21T00:00:00.000Z,26190.00000000,26258.42000000,25812.00000000,26126.92000000,30267.24233000,2023-08-21T23:59:59.999Z,788205156.32159240,565987,14052.07264000,365942107.34064460
2023-08-22T00:00:00.000Z,26126.92000000,26139.42000000,25300.00000000,26056.00000000,34247.06688000,2023-08-22T23:59:59.999Z,886782344.16029290,603624,16436.92888000,425661908.61497380
2023-08-23T00:00:00.000Z,26055.99000000,26819.27000000,25812.82000000,26432.72000000,44023.69978000,2023-08-23T23:59:59.999Z,1156326251.92241100,673711,21955.66524000,576734438.29540010
2023-08-24T00:00:00.000Z,26432.71000000,26577.87000000,25864.00000000,26180.05000000,30205.22116000,2023-08-24T23:59:59.999Z,792966965.89826580,575619,13987.93493000,367233375.41684340
2023-08-25T00:00:00.000Z,26180.05000000,26314.05000000,25777.15000000,26060.01000000,27753.33772000,2023-08-25T23:59:59.999Z,722611079.18980740,611438,13258.65894000,345214226.91825400
2023-08-26T00:00:00.000Z,26060.00000000,26125.77000000,25985.92000000,26017.37000000,10022.22322000,2023-08-26T23:59:59.999Z,261041530.47580380,329412,4681.90628000,121952627.59767490
2023-08-27T00:00:00.000Z,26017.38000000,26182.23000000,25966.11000000,26101.77000000,12099.64216000,2023-08-27T23:59:59.999Z,315548363.01937760,349090,6170.48664000,160918200.39360970
2023-08-28T00:00:00.000Z,26101.78000000,26253.99000000,25864.50000000,26120.00000000,22692.62655000,2023-08-28T23:59:59.999Z,591008939.17657000,523057,10912.40549000,284226173.79343950
2023-08-29T00:00:00.000Z,26120.00000000,28142.85000000,25922.00000000,27716.34000000,74251.99488000,2023-08-29T23:59:59.999Z,2023326050.75847910,1137083,37945.55071000,1034244032.38146630
2023-08-30T00:00:00.000Z,27716.34000000,27768.57000000,27017.24000000,27299.99000000,35448.25848000,2023-08-30T23:59:59.999Z,969086451.16252570,690292,16715.57712000,456926409.72973200
2023-08-31T00:00:00.000Z,27299.99000000,27587.51000000,25655.01000000,25940.78000000,51032.80401000,2023-08-31T23:59:59.999Z,1360373186.01167090,944690,24598.11397000,655707233.88490080
2023-09-01T00:00:00.000Z,25940.77000000,26156.00000000,25333.75000000,25805.05000000,41032.15056000,2023-09-01T23:59:59.999Z,1059444591.70974940,881179,19960.99030000,515429946.18317240
