OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume
2026-02-25T12:00:00.000Z,65430.04000000,67578.00000000,65324.62000000,67412.33000000,7879.83719000,2026-02-25T15:59:59.999Z,524713731.25057690,1555450,4764.89223000,317370618.22891530
2026-02-25T16:00:00.000Z,67412.32000000,69550.00000000,67404.00000000,69038.26000000,8300.46334000,2026-02-25T19:59:59.999Z,569565261.27162990,1537142,4272.06772000,292994769.93164250
2026-02-25T20:00:00.000Z,69038.26000000,69988.83000000,67600.00000000,67988.04000000,4752.15176000,2026-02-25T23:59:59.999Z,326960076.82757140,1130073,2268.46906000,156094064.58955180
2026-02-26T00:00:00.000Z,67988.04000000,68700.00000000,67727.52000000,68216.86000000,2995.47030000,2026-02-26T03:59:59.999Z,204243504.12053410,899323,1565.27740000,106715730.27693530
2026-02-26T04:00:00.000Z,68216.87000000,68860.00000000,67817.87000000,67825.04000000,2533.15622000,2026-02-26T07:59:59.999Z,172982723.17739750,717211,1117.86277000,76390321.10498780
2026-02-26T08:00:00.000Z,67825.05000000,68722.64000000,67792.00000000,68051.31000000,3268.61730000,2026-02-26T11:59:59.999Z,223131053.39970640,685401,1693.31517000,115630783.04085930
2026-02-26T12:00:00.000Z,68051.30000000,68303.83000000,66761.16000000,67382.00000000,5206.19537000,2026-02-26T15:59:59.999Z,352032201.05368930,1467293,2489.83507000,168378083.41318150
2026-02-26T16:00:00.000Z,67382.00000000,67903.12000000,66500.00000000,67589.22000000,5230.45057000,2026-02-26T19:59:59.999Z,350888815.72281440,1251932,2579.57571000,173135255.43976070
2026-02-26T20:00:00.000Z,67589.21000000,67831.11000000,67150.14000000,67485.18000000,1503.88816000,2026-02-26T23:59:59.999Z,101496368.09041910,404977,726.63435000,49053879.17734240
2026-02-27T00:00:00.000Z,67485.19000000,67712.16000000,66885.00000000,67600.84000000,2159.83450000,2026-02-27T03:59:59.999Z,145292524.41844910,659975,1056.17610000,71057296.82815030
2026-02-27T04:00:00.000Z,67600.84000000,68216.80000000,67459.30000000,67690.60000000,3025.27268000,2026-02-27T07:59:59.999Z,204988053.09724590,552210,1562.68007000,105900344.47218440
