OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume
2026-02-25T11:30:00.000Z,65362.20000000,65485.91000000,65331.99000000,65433.81000000,123.75137000,2026-02-25T11:44:59.999Z,8094236.67602520,36113,77.98535000,5100799.63687580
2026-02-25T11:45:00.000Z,65433.81000000,65459.97000000,65375.14000000,65430.04000000,96.37948000,2026-02-25T11:59:59.999Z,6304640.23709360,20716,48.31425000,3160382.27764390
2026-02-25T12:00:00.000Z,65430.04000000,65531.01000000,65324.62000000,65498.32000000,144.57665000,2026-02-25T12:14:59.999Z,9463329.49592010,41349,93.44906000,6117126.14795560
2026-02-25T12:15:00.000Z,65498.33000000,65929.94000000,65490.13000000,65780.60000000,340.10294000,2026-02-25T12:29:59.999Z,22355125.24085010,78196,216.48799000,14229399.72503640
2026-02-25T12:30:00.000Z,65780.60000000,65887.87000000,65749.10000000,65842.02000000,198.63298000,2026-02-25T12:44:59.999Z,13072833.64201610,55773,108.23180000,7123478.07444560
2026-02-25T12:45:00.000Z,65842.02000000,66240.00000000,65820.01000000,66068.94000000,633.40559000,2026-02-25T12:59:59.999Z,41843501.11685440,85490,315.40446000,20831094.70118900
2026-02-25T13:00:00.000Z,66068.94000000,66300.00000000,66033.21000000,66050.01000000,452.82069000,2026-02-25T13:14:59.999Z,29953015.33850340,76817,271.69055000,17972544.67955280
2026-02-25T13:15:00.000Z,66050.01000000,66250.00000000,66025.39000000,66179.44000000,280.55153000,2026-02-25T13:29:59.999Z,18552278.49029010,60322,152.45069000,10082300.87797290
2026-02-25T13:30:00.000Z,66179.44000000,66416.69000000,66142.70000000,66315.81000000,299.27363000,2026-02-25T13:44:59.999Z,19833044.62047930,58194,214.86756000,14239250.34455170
2026-02-25T13:45:00.000Z,66315.81000000,66684.10000000,66219.36000000,66248.62000000,827.39702000,2026-02-25T13:59:59.999Z,55000690.09314940,90845,463.45843000,30807215.25327820
2026-02-25T14:00:00.000Z,66248.63000000,66499.79000000,66207.72000000,66482.86000000,321.57639000,2026-02-25T14:14:59.999Z,21350646.82954010,63944,219.67026000,14585842.92079350
2026-02-25T14:15:00.000Z,66482.86000000,66628.21000000,66436.67000000,66579.46000000,286.00879000,2026-02-25T14:29:59.999Z,19031525.13254510,57828,197.66418000,13153931.12369740
2026-02-25T14:30:00.000Z,66579.20000000,66779.64000000,66202.66000000,66259.02000000,795.05952000,2026-02-25T14:44:59.999Z,52855867.43769110,182754,451.86375000,30056959.77851900
2026-02-25T14:45:00.000Z,66259.02000000,67009.78000000,66253.20000000,66973.20000000,777.52314000,2026-02-25T14:59:59.999Z,51894018.65848720,161776,499.98859000,33369378.06959930
2026-02-25T15:00:00.000Z,66973.19000000,67249.20000000,66765.47000000,66844.44000000,623.91251000,2026-02-25T15:14:59.999Z,41796929.03082240,148639,335.63005000,22486987.12709640
2026-02-25T15:15:00.000Z,66844.45000000,67071.91000000,66715.13000000,67071.05000000,519.76152000,2026-02-25T15:29:59.999Z,34773834.75781360,116456,355.95751000,23817531.60764510
2026-02-25T15:30:00.000Z,67071.06000000,67550.83000000,66966.84000000,67515.29000000,726.07324000,2026-02-25T15:44:59.999Z,48905881.04601170,150719,489.01832000,32944481.08722820
2026-02-25T15:45:00.000Z,67515.30000000,67578.00000000,67218.71000000,67412.33000000,653.16105000,2026-02-25T15:59:59.999Z,44031210.31960280,126348,379.05903000,25553096.71035420
2026-02-25T16:00:00.000Z,67412.32000000,67788.52000000,67404.00000000,67601.23000000,481.88619000,2026-02-25T16:14:59.999Z,32557896.02450300,107255,288.25435000,19477848.86759430
2026-02-25T16:15:00.000Z,67601.24000000,68100.01000000,67575.01000000,67872.16000000,815.17234000,2026-02-25T16:29:59.999Z,55371160.09677900,131000,452.64967000,30743035.20421680
2026-02-25T16:30:00.000Z,67872.17000000,68000.00000000,67823.52000000,67954.52000000,290.41419000,2026-02-25T16:44:59.999Z,19725779.05926260,74470,163.04540000,11073820.11660640
2026-02-25T16:45:00.000Z,67954.53000000,68332.00000000,67954.52000000,68297.35000000,471.95661000,2026-02-25T16:59:59.999Z,32158736.01432520,89138,323.88916000,22074773.90212590
2026-02-25T17:00:00.000Z,68297.35000000,68647.23000000,68016.53000000,68512.40000000,855.87451000,2026-02-25T17:14:59.999Z,58477742.57347440,160040,412.83437000,28221274.34313670
2026-02-25T17:15:00.000Z,68512.39000000,68686.86000000,68275.62000000,68565.44000000,470.70027000,2026-02-25T17:29:59.999Z,32250521.97244280,120682,220.33532000,15098238.64757230
2026-02-25T17:30:00.000Z,68565.44000000,68770.00000000,68400.89000000,68770.00000000,550.99398000,2026-02-25T17:44:59.999Z,37790641.16100410,103619,256.96188000,17631561.14856210
2026-02-25T17:45:00.000Z,68770.00000000,68879.96000000,68600.00000000,68674.20000000,585.61790000,2026-02-25T17:59:59.999Z,40267862.79849030,80238,372.81496000,25640067.58941000
2026-02-25T18:00:00.000Z,68674.20000000,68918.79000000,68373.33000000,68871.08000000,419.40543000,2026-02-25T18:14:59.999Z,28805533.25883570,91848,234.38363000,16103695.50623880
2026-02-25T18:15:00.000Z,68871.09000000,69500.00000000,68708.35000000,69348.39000000,772.35968000,2026-02-25T18:29:59.999Z,53355043.64614070,112989,467.16521000,32287226.40424470
2026-02-25T18:30:00.000Z,69348.39000000,69550.00000000,69203.49000000,69478.55000000,483.69138000,2026-02-25T18:44:59.999Z,33579338.10160340,109854,225.57360000,15661414.05725050
2026-02-25T18:45:00.000Z,69478.55000000,69509.26000000,69262.70000000,69328.07000000,429.55124000,2026-02-25T18:59:59.999Z,29786870.86705940,78708,157.35464000,10910458.25808770
2026-02-25T19:00:00.000Z,69328.06000000,69406.93000000,68764.94000000,68915.55000000,865.41042000,2026-02-25T19:14:59.999Z,59775590.81607470,116378,318.00115000,21956986.04551680
2026-02-25T19:15:00.000Z,68915.55000000,69153.28000000,68854.45000000,68972.90000000,361.16227000,2026-02-25T19:29:59.999Z,24911943.97956970,66188,172.90013000,11927031.26046470
2026-02-25T19:30:00.000Z,68972.90000000,69004.56000000,68779.60000000,68896.61000000,295.59371000,2026-02-25T19:44:59.999Z,20355437.13151050,50031,136.50491000,9399591.44885770
2026-02-25T19:45:00.000Z,68896.62000000,69093.34000000,68850.08000000,69038.26000000,150.67322000,2026-02-25T19:59:59.999Z,10395163.77055440,44704,69.39934000,4787747.13175710
2026-02-25T20:00:00.000Z,69038.26000000,69091.40000000,68619.22000000,68644.69000000,290.75600000,2026-02-25T20:14:59.999Z,20011509.31863350,62986,93.95232000,6468634.67903460
2026-02-25T20:15:00.000Z,68644.68000000,68873.18000000,68640.76000000,68802.37000000,180.96159000,2026-02-25T20:29:59.999Z,12445439.35066470,40183,72.80290000,5006386.71030540
2026-02-25T20:30:00.000Z,68802.38000000,69200.00000000,68775.76000000,69124.96000000,276.91968000,2026-02-25T20:44:59.999Z,19122822.65305400,58897,166.53391000,11497768.74577520
2026-02-25T20:45:00.000Z,69124.96000000,69374.95000000,69100.01000000,69148.69000000,328.29276000,2026-02-25T20:59:59.999Z,22720461.68180980,78344,171.36206000,11859074.80652200
2026-02-25T21:00:00.000Z,69148.69000000,69226.28000000,68940.00000000,68990.91000000,170.81181000,2026-02-25T21:14:59.999Z,11807476.58286840,58200,64.15440000,4435245.80606740
2026-02-25T21:15:00.000Z,68990.92000000,69069.50000000,68800.00000000,68803.70000000,149.89128000,2026-02-25T21:29:59.999Z,10339075.89893890,49109,77.01996000,5313563.18119200
2026-02-25T21:30:00.000Z,68803.71000000,69988.83000000,68773.83000000,69221.59000000,916.38811000,2026-02-25T21:44:59.999Z,63650849.87000270,192710,475.60505000,33047971.53814380
2026-02-25T21:45:00.000Z,69221.59000000,69221.59000000,68812.40000000,68919.72000000,325.02830000,2026-02-25T21:59:59.999Z,22423701.44147650,108253,136.97021000,9449731.46883330
2026-02-25T22:00:00.000Z,68919.72000000,69176.00000000,68886.99000000,69074.88000000,151.84201000,2026-02-25T22:14:59.999Z,10483075.27379830,52666,76.39438000,5274634.74719550
2026-02-25T22:15:00.000Z,69074.88000000,69089.25000000,68830.01000000,68878.86000000,123.46817000,2026-02-25T22:29:59.999Z,8510381.29350290,33743,58.23699000,4013571.10776750
2026-02-25T22:30:00.000Z,68878.87000000,68905.97000000,68268.53000000,68420.42000000,522.57564000,2026-02-25T22:44:59.999Z,35808447.69952250,69319,218.53642000,14966927.52295470
2026-02-25T22:45:00.000Z,68420.42000000,68529.83000000,68055.91000000,68432.13000000,294.99849000,2026-02-25T22:59:59.999Z,20148694.03637790,77742,159.03947000,10862298.58136630
2026-02-25T23:00:00.000Z,68432.13000000,68696.97000000,68212.52000000,68517.64000000,240.50348000,2026-02-25T23:14:59.999Z,16468866.12850990,60418,98.45570000,6741094.56600610
2026-02-25T23:15:00.000Z,68517.64000000,68522.00000000,68262.83000000,68277.25000000,133.66587000,2026-02-25T23:29:59.999Z,9138869.86895910,40997,70.40474000,4813690.65011610
2026-02-25T23:30:00.000Z,68277.24000000,68294.02000000,67600.00000000,67695.86000000,397.66262000,2026-02-25T23:44:59.999Z,27020039.64374220,79490,160.70214000,10919232.81464220
2026-02-25T23:45:00.000Z,67695.87000000,68000.00000000,67642.39000000,67988.04000000,248.38595000,2026-02-25T23:59:59.999Z,16860366.08571010,67016,168.29841000,11424237.66362970
2026-02-26T00:00:00.000Z,67988.04000000,68172.00000000,67727.52000000,68153.57000000,331.99165000,2026-02-26T00:14:59.999Z,22554177.93117010,77498,251.03126000,17055468.87368850
2026-02-26T00:15:00.000Z,68153.58000000,68445.82000000,68119.70000000,68280.80000000,289.06987000,2026-02-26T00:29:59.999Z,19746913.52147050,74875,159.59961000,10902199.01023560
2026-02-26T00:30:00.000Z,68280.79000000,68539.17000000,67974.51000000,68195.93000000,349.76130000,2026-02-26T00:44:59.999Z,23871227.48853110,97840,154.61474000,10558692.88084560
2026-02-26T00:45:00.000Z,68195.93000000,68373.25000000,68119.04000000,68335.99000000,163.74560000,2026-02-26T00:59:59.999Z,11179696.42451750,48295,102.77098000,7018689.82637940
2026-02-26T01:00:00.000Z,68335.99000000,68700.00000000,68210.35000000,68568.51000000,267.51805000,2026-02-26T01:14:59.999Z,18318610.03237630,74541,143.35558000,9819330.61775760
2026-02-26T01:15:00.000Z,68568.50000000,68593.91000000,68370.23000000,68390.41000000,106.34404000,2026-02-26T01:29:59.999Z,7282595.88323340,43067,42.45815000,2908131.37887770
2026-02-26T01:30:00.000Z,68390.41000000,68551.99000000,68221.44000000,68347.47000000,135.03695000,2026-02-26T01:44:59.999Z,9233165.03594640,48390,59.14625000,4044332.28326970
2026-02-26T01:45:00.000Z,68347.47000000,68393.20000000,68224.60000000,68248.30000000,110.29131000,2026-02-26T01:59:59.999Z,7532294.82014760,41504,42.27814000,2887094.38257950
2026-02-26T02:00:00.000Z,68248.30000000,68267.10000000,67779.93000000,67863.22000000,411.82375000,2026-02-26T02:14:59.999Z,27980038.21130740,80386,193.40307000,13132514.46665400
2026-02-26T02:15:00.000Z,67863.23000000,68152.15000000,67863.22000000,67936.40000000,156.45883000,2026-02-26T02:29:59.999Z,10636843.66272260,55273,68.84489000,4681165.04670360
2026-02-26T02:30:00.000Z,67936.41000000,68201.35000000,67936.41000000,68184.94000000,138.64922000,2026-02-26T02:44:59.999Z,9435098.08440130,53417,76.73522000,5222177.62301210
2026-02-26T02:45:00.000Z,68184.94000000,68351.00000000,68105.65000000,68257.45000000,126.26230000,2026-02-26T02:59:59.999Z,8615214.51645990,44581,78.67156000,5367932.06734360
2026-02-26T03:00:00.000Z,68257.46000000,68379.59000000,68046.38000000,68145.89000000,163.81709000,2026-02-26T03:14:59.999Z,11171477.22742390,47611,64.19570000,4378272.41678410
2026-02-26T03:15:00.000Z,68145.89000000,68186.54000000,68072.39000000,68102.57000000,82.47484000,2026-02-26T03:29:59.999Z,5619017.35521150,32532,49.32522000,3360711.97994550
2026-02-26T03:30:00.000Z,68102.57000000,68279.75000000,68044.18000000,68239.36000000,99.23363000,2026-02-26T03:44:59.999Z,6768109.30799090,49496,48.51980000,3309412.89299670
2026-02-26T03:45:00.000Z,68239.37000000,68316.16000000,68182.40000000,68216.86000000,62.99187000,2026-02-26T03:59:59.999Z,4299024.61762370,30017,30.32723000,2069604.52986210
2026-02-26T04:00:00.000Z,68216.87000000,68613.69000000,68179.62000000,68526.27000000,176.56337000,2026-02-26T04:14:59.999Z,12082252.07836050,50349,105.13176000,7193827.58041700
2026-02-26T04:15:00.000Z,68526.27000000,68693.42000000,68424.76000000,68562.56000000,136.27460000,2026-02-26T04:29:59.999Z,9344581.09904300,47500,66.75333000,4576732.49035630
2026-02-26T04:30:00.000Z,68562.55000000,68860.00000000,68552.12000000,68728.89000000,175.19436000,2026-02-26T04:44:59.999Z,12043631.39525970,71007,99.37966000,6831870.13157770
2026-02-26T04:45:00.000Z,68728.89000000,68745.38000000,68570.57000000,68571.36000000,99.52641000,2026-02-26T04:59:59.999Z,6833639.90400710,37694,49.81332000,3420367.10878720
2026-02-26T05:00:00.000Z,68571.36000000,68571.37000000,68231.31000000,68301.57000000,128.32136000,2026-02-26T05:14:59.999Z,8774394.70123790,64595,47.35802000,3238410.42037770
2026-02-26T05:15:00.000Z,68301.56000000,68412.48000000,68127.58000000,68357.86000000,181.22615000,2026-02-26T05:29:59.999Z,12370744.45671130,62354,101.46456000,6927177.53878560
2026-02-26T05:30:00.000Z,68357.86000000,68447.40000000,68261.72000000,68414.34000000,80.28250000,2026-02-26T05:44:59.999Z,5488405.24137960,38468,46.07583000,3149830.77325000
2026-02-26T05:45:00.000Z,68414.35000000,68509.57000000,68348.85000000,68443.81000000,96.98982000,2026-02-26T05:59:59.999Z,6636834.20019400,31669,51.26328000,3507860.57558920
2026-02-26T06:00:00.000Z,68443.82000000,68522.00000000,68282.70000000,68459.95000000,139.20252000,2026-02-26T06:14:59.999Z,9521630.46330900,37654,75.38979000,5155716.94739170
2026-02-26T06:15:00.000Z,68459.96000000,68459.96000000,68250.01000000,68255.65000000,214.52335000,2026-02-26T06:29:59.999Z,14667545.91500720,35090,104.95664000,7175519.00474710
2026-02-26T06:30:00.000Z,68255.65000000,68260.20000000,68122.54000000,68127.56000000,146.24808000,2026-02-26T06:44:59.999Z,9972452.60302830,39904,43.30448000,2952653.04839030
2026-02-26T06:45:00.000Z,68127.56000000,68226.98000000,68042.90000000,68176.75000000,118.65964000,2026-02-26T06:59:59.999Z,8083214.49924010,38201,49.34072000,3362039.79276840
2026-02-26T07:00:00.000Z,68176.75000000,68264.70000000,68167.91000000,68229.23000000,107.68225000,2026-02-26T07:14:59.999Z,7345988.88530290,37419,55.08185000,3757460.64370690
2026-02-26T07:15:00.000Z,68229.22000000,68290.18000000,68103.30000000,68177.70000000,97.68789000,2026-02-26T07:29:59.999Z,6662556.61058540,32642,48.18391000,3286279.70450170
2026-02-26T07:30:00.000Z,68177.69000000,68194.11000000,67994.81000000,67999.85000000,308.16041000,2026-02-26T07:44:59.999Z,20978647.44750400,47697,96.94110000,6597901.98830630
2026-02-26T07:45:00.000Z,67999.85000000,68018.93000000,67817.87000000,67825.04000000,326.61351000,2026-02-26T07:59:59.999Z,22176203.67722750,44968,77.42452000,5256673.35603470
2026-02-26T08:00:00.000Z,67825.05000000,68049.72000000,67792.00000000,68048.93000000,155.24777000,2026-02-26T08:14:59.999Z,10542722.20092150,41691,89.19844000,6057687.57430040
2026-02-26T08:15:00.000Z,68048.93000000,68236.00000000,67965.70000000,68029.71000000,173.46396000,2026-02-26T08:29:59.999Z,11813129.66968460,54118,99.29617000,6762983.35197370
2026-02-26T08:30:00.000Z,68029.72000000,68144.27000000,67927.74000000,67990.00000000,206.29937000,2026-02-26T08:44:59.999Z,14038365.24252110,53306,119.86136000,8156752.82560560
2026-02-26T08:45:00.000Z,67990.00000000,68116.70000000,67904.00000000,67954.01000000,226.67998000,2026-02-26T08:59:59.999Z,15412938.73989320,46140,84.67115000,5758461.52549300
2026-02-26T09:00:00.000Z,67954.00000000,68418.51000000,67933.25000000,68325.83000000,290.78052000,2026-02-26T09:14:59.999Z,19811823.41598500,54604,137.00379000,9336385.50699580
2026-02-26T09:15:00.000Z,68325.83000000,68328.13000000,68159.12000000,68188.52000000,123.51204000,2026-02-26T09:29:59.999Z,8426673.90653310,36753,67.36579000,4596190.20258970
2026-02-26T09:30:00.000Z,68188.52000000,68471.89000000,68150.00000000,68400.03000000,218.76908000,2026-02-26T09:44:59.999Z,14961951.69113250,50467,152.82640000,10451360.69879340
2026-02-26T09:45:00.000Z,68400.04000000,68644.59000000,68400.03000000,68589.41000000,462.25455000,2026-02-26T09:59:59.999Z,31683644.20943620,36468,301.74683000,20681238.11929480
2026-02-26T10:00:00.000Z,68589.41000000,68722.64000000,68500.00000000,68514.86000000,241.91584000,2026-02-26T10:14:59.999Z,16594448.60427620,45100,124.06148000,8510813.00490570
2026-02-26T10:15:00.000Z,68514.85000000,68542.17000000,68332.27000000,68332.28000000,232.33770000,2026-02-26T10:29:59.999Z,15904154.07934940,39191,112.28564000,7685417.12060300
2026-02-26T10:30:00.000Z,68332.27000000,68464.49000000,68270.96000000,68440.00000000,125.07367000,2026-02-26T10:44:59.999Z,8552575.66582660,40226,68.26993000,4668223.58668600
2026-02-26T10:45:00.000Z,68439.99000000,68450.40000000,68257.64000000,68301.62000000,89.33351000,2026-02-26T10:59:59.999Z,6104813.55248040,37840,35.90528000,2453508.71114690
2026-02-26T11:00:00.000Z,68301.61000000,68404.25000000,68261.10000000,68347.55000000,142.90431000,2026-02-26T11:14:59.999Z,9766471.00794480,39189,84.79358000,5794751.75080070
2026-02-26T11:15:00.000Z,68347.55000000,68352.19000000,68144.15000000,68158.58000000,160.93932000,2026-02-26T11:29:59.999Z,10982768.98714880,42119,51.52101000,3515672.32554910
2026-02-26T11:30:00.000Z,68158.59000000,68230.70000000,68071.68000000,68084.73000000,187.97669000,2026-02-26T11:44:59.999Z,12814499.18374670,30841,77.56657000,5287522.91091690
2026-02-26T11:45:00.000Z,68084.72000000,68100.39000000,67965.46000000,68051.31000000,231.12899000,2026-02-26T11:59:59.999Z,15720073.24282630,37348,86.94175000,5913813.82520460
2026-02-26T12:00:00.000Z,68051.30000000,68238.39000000,68027.85000000,68202.45000000,144.71435000,2026-02-26T12:14:59.999Z,9862745.10503530,39123,80.00967000,5452755.05674050
2026-02-26T12:15:00.000Z,68202.45000000,68303.83000000,68139.42000000,68150.46000000,178.36254000,2026-02-26T12:29:59.999Z,12171084.60504790,45701,104.50428000,7132127.97826120
2026-02-26T12:30:00.000Z,68150.45000000,68290.17000000,68082.32000000,68082.32000000,143.28963000,2026-02-26T12:44:59.999Z,9772413.35060470,47066,64.08100000,4370154.86474090
2026-02-26T12:45:00.000Z,68082.33000000,68232.20000000,68009.88000000,68171.56000000,175.71229000,2026-02-26T12:59:59.999Z,11969832.89963050,45664,102.04133000,6951145.92207630
2026-02-26T13:00:00.000Z,68171.55000000,68213.98000000,67994.43000000,68032.95000000,128.25476000,2026-02-26T13:14:59.999Z,8736267.37915670,52309,65.06986000,4432567.63406240
2026-02-26T13:15:00.000Z,68032.95000000,68166.10000000,67923.34000000,68158.51000000,162.51058000,2026-02-26T13:29:59.999Z,11054471.52807150,49228,70.16462000,4774636.42659960
2026-02-26T13:30:00.000Z,68158.51000000,68193.71000000,67972.74000000,68081.66000000,148.02757000,2026-02-26T13:44:59.999Z,10078171.54698790,50578,73.85155000,5028127.49519770
2026-02-26T13:45:00.000Z,68081.65000000,68195.52000000,67848.69000000,67905.35000000,260.17492000,2026-02-26T13:59:59.999Z,17693874.73668030,60187,127.42248000,8666249.38319500
2026-02-26T14:00:00.000Z,67905.34000000,68034.46000000,67650.82000000,67987.84000000,366.54696000,2026-02-26T14:14:59.999Z,24854782.22108380,80903,120.62215000,8181386.29677460
2026-02-26T14:15:00.000Z,67987.83000000,68151.78000000,67817.20000000,68116.00000000,161.35704000,2026-02-26T14:29:59.999Z,10971728.97293540,54577,95.16483000,6471938.45071030
2026-02-26T14:30:00.000Z,68116.00000000,68272.21000000,67738.43000000,67799.74000000,547.01684000,2026-02-26T14:44:59.999Z,37195374.19695290,186295,244.29831000,16613041.65845140
2026-02-26T14:45:00.000Z,67799.59000000,67826.62000000,67264.22000000,67697.74000000,694.34649000,2026-02-26T14:59:59.999Z,46853792.29232070,168898,309.35649000,20870037.95933930
2026-02-26T15:00:00.000Z,67696.89000000,67743.36000000,67249.70000000,67374.30000000,323.80666000,2026-02-26T15:14:59.999Z,21863738.99946950,121027,137.09933000,9258141.66133350
2026-02-26T15:15:00.000Z,67374.30000000,67395.66000000,66855.21000000,66979.88000000,800.47130000,2026-02-26T15:29:59.999Z,53654045.64405440,180853,365.28737000,24485355.70798570
2026-02-26T15:30:00.000Z,66979.87000000,67468.01000000,66761.16000000,67347.34000000,624.50857000,2026-02-26T15:44:59.999Z,41903155.68582700,171455,337.73815000,22670103.62934880
2026-02-26T15:45:00.000Z,67347.34000000,67610.47000000,67230.81000000,67382.00000000,347.09487000,2026-02-26T15:59:59.999Z,23396721.88983080,113429,193.12365000,13020313.28836430
2026-02-26T16:00:00.000Z,67382.00000000,67441.97000000,67055.00000000,67150.03000000,316.71777000,2026-02-26T16:14:59.999Z,21289773.13103030,104472,139.54662000,9377842.23859410
2026-02-26T16:15:00.000Z,67150.03000000,67566.85000000,67114.21000000,67452.01000000,187.96313000,2026-02-26T16:29:59.999Z,12654180.05112180,79366,120.21221000,8094316.54834940
2026-02-26T16:30:00.000Z,67452.00000000,67458.05000000,66909.09000000,67041.58000000,331.64348000,2026-02-26T16:44:59.999Z,22253200.09212930,115185,171.37275000,11499304.48942340
2026-02-26T16:45:00.000Z,67041.58000000,67061.24000000,66500.00000000,66643.55000000,1213.87655000,2026-02-26T16:59:59.999Z,80951956.53160260,148011,470.99419000,31413873.37824910
2026-02-26T17:00:00.000Z,66643.56000000,67011.54000000,66600.46000000,66890.89000000,393.91989000,2026-02-26T17:14:59.999Z,26334692.37862900,111811,211.47084000,14135915.24448850
2026-02-26T17:15:00.000Z,66890.88000000,67044.10000000,66761.47000000,66936.31000000,171.18212000,2026-02-26T17:29:59.999Z,11450586.17201970,72554,81.39218000,5444807.10629080
2026-02-26T17:30:00.000Z,66936.31000000,67022.65000000,66710.00000000,66747.47000000,156.98806000,2026-02-26T17:44:59.999Z,10494835.64369730,60084,70.29964000,4700346.99101980
2026-02-26T17:45:00.000Z,66747.46000000,66854.57000000,66620.01000000,66826.80000000,163.73748000,2026-02-26T17:59:59.999Z,10931630.29373180,59231,85.29239000,5694872.36678590
